# Q2 z GE_fit_SBS GE_fit_rat_SBS dGEGD_SBS GM_fit_SBS GM_fit_rat_SBS dGMGD_SBS GEGM_fit_rat_SBS dGEGM_SBS
4.3151907683e-06 -5.1918539789e-01 9.9998693926e-01 9.9999909460e-01 4.6995480682e-07 2.7928099989e+00 9.9999877934e-01 9.2179121054e-07 1.0000003153e+00 1.0346785518e-06
4.3651583224e-06 -5.1918528079e-01 9.9998678802e-01 9.9999908412e-01 4.7538278848e-07 2.7928095663e+00 9.9999876521e-01 9.3244056216e-07 1.0000003189e+00 1.0466314812e-06
4.4157044735e-06 -5.1918516234e-01 9.9998663504e-01 9.9999907351e-01 4.8086476700e-07 2.7928091287e+00 9.9999875091e-01 9.4319593244e-07 1.0000003226e+00 1.0587033887e-06
4.4668359215e-06 -5.1918504252e-01 9.9998648028e-01 9.9999906278e-01 4.8641169132e-07 2.7928086861e+00 9.9999873645e-01 9.5407874471e-07 1.0000003263e+00 1.0709183334e-06
4.5185594437e-06 -5.1918492130e-01 9.9998632373e-01 9.9999905193e-01 4.9203450870e-07 2.7928082383e+00 9.9999872182e-01 9.6511041939e-07 1.0000003301e+00 1.0833003712e-06
4.5708818961e-06 -5.1918479869e-01 9.9998616536e-01 9.9999904095e-01 4.9771128846e-07 2.7928077854e+00 9.9999870702e-01 9.7624805985e-07 1.0000003339e+00 1.0958013245e-06
4.6238102140e-06 -5.1918467465e-01 9.9998600517e-01 9.9999902985e-01 5.0345297818e-07 2.7928073272e+00 9.9999869205e-01 9.8751308708e-07 1.0000003378e+00 1.1084452495e-06
4.6773514129e-06 -5.1918454918e-01 9.9998584312e-01 9.9999901861e-01 5.0927052377e-07 2.7928068637e+00 9.9999867691e-01 9.9892691916e-07 1.0000003417e+00 1.1212561995e-06
4.7315125896e-06 -5.1918442225e-01 9.9998567919e-01 9.9999900725e-01 5.1514199676e-07 2.7928063948e+00 9.9999866159e-01 1.0104466636e-06 1.0000003457e+00 1.1341860015e-06
4.7863009232e-06 -5.1918429386e-01 9.9998551336e-01 9.9999899575e-01 5.2108930056e-07 2.7928059205e+00 9.9999864609e-01 1.0221151741e-06 1.0000003497e+00 1.1472827825e-06
4.8417236758e-06 -5.1918416398e-01 9.9998534562e-01 9.9999898412e-01 5.2710146495e-07 2.7928054407e+00 9.9999863041e-01 1.0339109955e-06 1.0000003537e+00 1.1605224454e-06
4.8977881937e-06 -5.1918403259e-01 9.9998517593e-01 9.9999897236e-01 5.3318943404e-07 2.7928049554e+00 9.9999861456e-01 1.0458555426e-06 1.0000003578e+00 1.1739290396e-06
4.9545019080e-06 -5.1918389969e-01 9.9998500427e-01 9.9999896046e-01 5.3934223829e-07 2.7928044644e+00 9.9999859852e-01 1.0579273615e-06 1.0000003619e+00 1.1874784692e-06
5.0118723363e-06 -5.1918376524e-01 9.9998483063e-01 9.9999894842e-01 5.4557082091e-07 2.7928039677e+00 9.9999858229e-01 1.0701478654e-06 1.0000003661e+00 1.2011947820e-06
5.0699070827e-06 -5.1918362924e-01 9.9998465498e-01 9.9999893624e-01 5.5186421301e-07 2.7928034653e+00 9.9999856587e-01 1.0824956017e-06 1.0000003704e+00 1.2150538835e-06
5.1286138399e-06 -5.1918349166e-01 9.9998447730e-01 9.9999892392e-01 5.5823335690e-07 2.7928029571e+00 9.9999854927e-01 1.0949919821e-06 1.0000003747e+00 1.2290798197e-06
5.1880003893e-06 -5.1918335249e-01 9.9998429755e-01 9.9999891146e-01 5.6467823879e-07 2.7928024430e+00 9.9999853247e-01 1.1076369854e-06 1.0000003790e+00 1.2432725653e-06
5.2480746025e-06 -5.1918321171e-01 9.9998411573e-01 9.9999889886e-01 5.7119884484e-07 2.7928019230e+00 9.9999851548e-01 1.1204305902e-06 1.0000003834e+00 1.2576320950e-06
5.3088444423e-06 -5.1918306930e-01 9.9998393180e-01 9.9999888610e-01 5.7778420748e-07 2.7928013969e+00 9.9999849829e-01 1.1333513463e-06 1.0000003878e+00 1.2721343173e-06
5.3703179637e-06 -5.1918292524e-01 9.9998374574e-01 9.9999887321e-01 5.8445622045e-07 2.7928008647e+00 9.9999848091e-01 1.1464420904e-06 1.0000003923e+00 1.2868273398e-06
5.4325033149e-06 -5.1918277951e-01 9.9998355752e-01 9.9999886016e-01 5.9120391566e-07 2.7928003264e+00 9.9999846332e-01 1.1596813714e-06 1.0000003968e+00 1.3016870699e-06
5.4954087386e-06 -5.1918263210e-01 9.9998336713e-01 9.9999884696e-01 5.9802727900e-07 2.7927997818e+00 9.9999844553e-01 1.1730691677e-06 1.0000004014e+00 1.3167134819e-06
5.5590425727e-06 -5.1918248297e-01 9.9998317453e-01 9.9999883360e-01 6.0492629630e-07 2.7927992309e+00 9.9999842753e-01 1.1866054575e-06 1.0000004061e+00 1.3319065501e-06
5.6234132519e-06 -5.1918233213e-01 9.9998297970e-01 9.9999882010e-01 6.1191190500e-07 2.7927986737e+00 9.9999840932e-01 1.2003116442e-06 1.0000004108e+00 1.3472903107e-06
5.6885293084e-06 -5.1918217953e-01 9.9998278262e-01 9.9999880643e-01 6.1897313832e-07 2.7927981100e+00 9.9999839091e-01 1.2141662793e-06 1.0000004155e+00 1.3628406738e-06
5.7543993734e-06 -5.1918202517e-01 9.9998258325e-01 9.9999879261e-01 6.2612093277e-07 2.7927975398e+00 9.9999837228e-01 1.2281907646e-06 1.0000004203e+00 1.3785816740e-06
5.8210321777e-06 -5.1918186902e-01 9.9998238158e-01 9.9999877863e-01 6.3334432221e-07 2.7927969629e+00 9.9999835343e-01 1.2423636528e-06 1.0000004252e+00 1.3944892228e-06
5.8884365536e-06 -5.1918171106e-01 9.9998217757e-01 9.9999876449e-01 6.4065424224e-07 2.7927963794e+00 9.9999833437e-01 1.2567063440e-06 1.0000004301e+00 1.4105873529e-06
5.9566214353e-06 -5.1918155127e-01 9.9998197120e-01 9.9999875018e-01 6.4805067708e-07 2.7927957892e+00 9.9999831508e-01 1.2712188141e-06 1.0000004351e+00 1.4268760354e-06
6.0255958607e-06 -5.1918138963e-01 9.9998176243e-01 9.9999873571e-01 6.5553361088e-07 2.7927951921e+00 9.9999829557e-01 1.2859010383e-06 1.0000004401e+00 1.4433552413e-06
6.0953689724e-06 -5.1918122613e-01 9.9998155125e-01 9.9999872107e-01 6.6310302771e-07 2.7927945880e+00 9.9999827584e-01 1.3007529924e-06 1.0000004452e+00 1.4600249415e-06
6.1659500186e-06 -5.1918106072e-01 9.9998133763e-01 9.9999870625e-01 6.7075891157e-07 2.7927939770e+00 9.9999825588e-01 1.3157746515e-06 1.0000004504e+00 1.4768851069e-06
6.2373483548e-06 -5.1918089341e-01 9.9998112153e-01 9.9999869127e-01 6.7849029824e-07 2.7927933590e+00 9.9999823569e-01 1.3309445723e-06 1.0000004556e+00 1.4939116535e-06
6.3095734448e-06 -5.1918072415e-01 9.9998090293e-01 9.9999867612e-01 6.8633001602e-07 2.7927927337e+00 9.9999821526e-01 1.3463269863e-06 1.0000004609e+00 1.5111767160e-06
6.3826348619e-06 -5.1918055294e-01 9.9998068180e-01 9.9999866079e-01 6.9424520422e-07 2.7927921012e+00 9.9999819460e-01 1.3618576122e-06 1.0000004662e+00 1.5286081008e-06
6.4565422903e-06 -5.1918037974e-01 9.9998045811e-01 9.9999864528e-01 7.0225774167e-07 2.7927914614e+00 9.9999817369e-01 1.3775792605e-06 1.0000004716e+00 1.5462538853e-06
6.5313055265e-06 -5.1918020454e-01 9.9998023183e-01 9.9999862959e-01 7.1036761079e-07 2.7927908142e+00 9.9999815255e-01 1.3934919041e-06 1.0000004770e+00 1.5641140371e-06
6.6069344801e-06 -5.1918002731e-01 9.9998000292e-01 9.9999861372e-01 7.1856384774e-07 2.7927901595e+00 9.9999813116e-01 1.4095741003e-06 1.0000004826e+00 1.5821644735e-06
6.6834391757e-06 -5.1917984802e-01 9.9997977137e-01 9.9999859767e-01 7.2685738178e-07 2.7927894972e+00 9.9999810952e-01 1.4258472384e-06 1.0000004881e+00 1.6004292143e-06
6.7608297539e-06 -5.1917966667e-01 9.9997953713e-01 9.9999858143e-01 7.3524819509e-07 2.7927888273e+00 9.9999808763e-01 1.4423112910e-06 1.0000004938e+00 1.6189082269e-06
6.8391164728e-06 -5.1917948321e-01 9.9997930019e-01 9.9999856500e-01 7.4373626978e-07 2.7927881496e+00 9.9999806549e-01 1.4589662304e-06 1.0000004995e+00 1.6376014786e-06
6.9183097092e-06 -5.1917929762e-01 9.9997906050e-01 9.9999854838e-01 7.5232158786e-07 2.7927874640e+00 9.9999804310e-01 1.4758120291e-06 1.0000005053e+00 1.6565089367e-06
6.9984199600e-06 -5.1917910989e-01 9.9997881803e-01 9.9999853157e-01 7.6100413128e-07 2.7927867705e+00 9.9999802044e-01 1.4928486592e-06 1.0000005111e+00 1.6756305683e-06
7.0794578438e-06 -5.1917891999e-01 9.9997857276e-01 9.9999851457e-01 7.6979482571e-07 2.7927860690e+00 9.9999799752e-01 1.5100975038e-06 1.0000005170e+00 1.6949903861e-06
7.1614341021e-06 -5.1917872788e-01 9.9997832465e-01 9.9999849736e-01 7.7867176486e-07 2.7927853593e+00 9.9999797434e-01 1.5275157123e-06 1.0000005230e+00 1.7145402646e-06
7.2443596007e-06 -5.1917853356e-01 9.9997807366e-01 9.9999847996e-01 7.8766776072e-07 2.7927846415e+00 9.9999795088e-01 1.5451674874e-06 1.0000005291e+00 1.7343523053e-06
7.3282453314e-06 -5.1917833698e-01 9.9997781977e-01 9.9999846236e-01 7.9674996455e-07 2.7927839153e+00 9.9999792716e-01 1.5629885701e-06 1.0000005352e+00 1.7543543401e-06
7.4131024130e-06 -5.1917813812e-01 9.9997756293e-01 9.9999844455e-01 8.0595118582e-07 2.7927831807e+00 9.9999790316e-01 1.5810431587e-06 1.0000005414e+00 1.7746184652e-06
7.4989420933e-06 -5.1917793696e-01 9.9997730313e-01 9.9999842654e-01 8.1524951984e-07 2.7927824376e+00 9.9999787889e-01 1.5992884057e-06 1.0000005477e+00 1.7950965588e-06
7.5857757503e-06 -5.1917773348e-01 9.9997704031e-01 9.9999840832e-01 8.2466683085e-07 2.7927816859e+00 9.9999785433e-01 1.6177670959e-06 1.0000005540e+00 1.8158366689e-06
7.6736148936e-06 -5.1917752764e-01 9.9997677446e-01 9.9999838989e-01 8.3418121557e-07 2.7927809255e+00 9.9999782949e-01 1.6364363846e-06 1.0000005604e+00 1.8367906763e-06
7.7624711663e-06 -5.1917731941e-01 9.9997650552e-01 9.9999837124e-01 8.4381453649e-07 2.7927801563e+00 9.9999780436e-01 1.6553390536e-06 1.0000005669e+00 1.8580066256e-06
7.8523563461e-06 -5.1917710877e-01 9.9997623347e-01 9.9999835238e-01 8.5355583198e-07 2.7927793782e+00 9.9999777894e-01 1.6744536652e-06 1.0000005734e+00 1.8794604391e-06
7.9432823472e-06 -5.1917689570e-01 9.9997595827e-01 9.9999833330e-01 8.6340508179e-07 2.7927785911e+00 9.9999775322e-01 1.6937801885e-06 1.0000005801e+00 1.9011520801e-06
8.0352612219e-06 -5.1917668016e-01 9.9997567988e-01 9.9999831400e-01 8.7337320510e-07 2.7927777949e+00 9.9999772721e-01 1.7133399952e-06 1.0000005868e+00 1.9231055485e-06
8.1283051616e-06 -5.1917646212e-01 9.9997539827e-01 9.9999829447e-01 8.8344924115e-07 2.7927769894e+00 9.9999770090e-01 1.7331116497e-06 1.0000005936e+00 1.9452967686e-06
8.2224264995e-06 -5.1917624155e-01 9.9997511340e-01 9.9999827472e-01 8.9364410813e-07 2.7927761746e+00 9.9999767428e-01 1.7531165221e-06 1.0000006004e+00 1.9677497385e-06
8.3176377110e-06 -5.1917601844e-01 9.9997482523e-01 9.9999825474e-01 9.0395778422e-07 2.7927753504e+00 9.9999764736e-01 1.7733545789e-06 1.0000006074e+00 1.9904644183e-06
8.4139514165e-06 -5.1917579274e-01 9.9997453372e-01 9.9999823453e-01 9.1440118543e-07 2.7927745167e+00 9.9999762012e-01 1.7938471865e-06 1.0000006144e+00 2.0134648015e-06
8.5113803820e-06 -5.1917556442e-01 9.9997423884e-01 9.9999821409e-01 9.2495241345e-07 2.7927736732e+00 9.9999759257e-01 1.8145515099e-06 1.0000006215e+00 2.0367027802e-06
8.6099375218e-06 -5.1917533347e-01 9.9997394054e-01 9.9999819340e-01 9.3562238448e-07 2.7927728201e+00 9.9999756470e-01 1.8354889159e-06 1.0000006287e+00 2.0602023483e-06
8.7096358996e-06 -5.1917509984e-01 9.9997363879e-01 9.9999817248e-01 9.4642201304e-07 2.7927719570e+00 9.9999753650e-01 1.8566807687e-06 1.0000006360e+00 2.0839874967e-06
8.8104887301e-06 -5.1917486350e-01 9.9997333355e-01 9.9999815132e-01 9.5735127561e-07 2.7927710840e+00 9.9999750798e-01 1.8781270317e-06 1.0000006433e+00 2.1080581821e-06
8.9125093813e-06 -5.1917462443e-01 9.9997302477e-01 9.9999812991e-01 9.6839921257e-07 2.7927702008e+00 9.9999747913e-01 1.8998062718e-06 1.0000006508e+00 2.1323903320e-06
9.0157113761e-06 -5.1917438259e-01 9.9997271241e-01 9.9999810825e-01 9.7957673693e-07 2.7927693074e+00 9.9999744995e-01 1.9217398505e-06 1.0000006583e+00 2.1570079341e-06
9.1201083936e-06 -5.1917413795e-01 9.9997239644e-01 9.9999808634e-01 9.9088382485e-07 2.7927684037e+00 9.9999742042e-01 1.9439277310e-06 1.0000006659e+00 2.1819109450e-06
9.2257142715e-06 -5.1917389047e-01 9.9997207681e-01 9.9999806418e-01 1.0023204524e-06 2.7927674895e+00 9.9999739056e-01 1.9663698764e-06 1.0000006736e+00 2.2070993208e-06
9.3325430080e-06 -5.1917364014e-01 9.9997175348e-01 9.9999804176e-01 1.0138865954e-06 2.7927665647e+00 9.9999736035e-01 1.9890662497e-06 1.0000006814e+00 2.2325730178e-06
9.4406087629e-06 -5.1917338690e-01 9.9997142641e-01 9.9999801909e-01 1.0255931637e-06 2.7927656293e+00 9.9999732979e-01 2.0120382069e-06 1.0000006893e+00 2.2583560174e-06
9.5499258602e-06 -5.1917313073e-01 9.9997109554e-01 9.9999799615e-01 1.0374291982e-06 2.7927646830e+00 9.9999729888e-01 2.0352643161e-06 1.0000006973e+00 2.2844242484e-06
9.6605087899e-06 -5.1917287159e-01 9.9997076085e-01 9.9999797294e-01 1.0494056077e-06 2.7927637257e+00 9.9999726761e-01 2.0587659317e-06 1.0000007053e+00 2.3108016901e-06
9.7723722096e-06 -5.1917260946e-01 9.9997042228e-01 9.9999794947e-01 1.0615223666e-06 2.7927627573e+00 9.9999723597e-01 2.0825430139e-06 1.0000007135e+00 2.3374882958e-06
9.8855309466e-06 -5.1917234429e-01 9.9997007979e-01 9.9999792572e-01 1.0737685163e-06 2.7927617778e+00 9.9999720397e-01 2.1065741327e-06 1.0000007217e+00 2.3644599959e-06
1.0000000000e-05 -5.1917207605e-01 9.9996973334e-01 9.9999790170e-01 1.0861658964e-06 2.7927607869e+00 9.9999717161e-01 2.1309020293e-06 1.0000007301e+00 2.3917647884e-06
1.0115794543e-05 -5.1917180470e-01 9.9996938287e-01 9.9999787740e-01 1.0987254112e-06 2.7927597845e+00 9.9999713886e-01 2.1555480504e-06 1.0000007385e+00 2.4194266440e-06
1.0232929923e-05 -5.1917153021e-01 9.9996902835e-01 9.9999785282e-01 1.1113923757e-06 2.7927587705e+00 9.9999710574e-01 2.1804052106e-06 1.0000007471e+00 2.4473254113e-06
1.0351421667e-05 -5.1917125254e-01 9.9996866972e-01 9.9999782795e-01 1.1241667673e-06 2.7927577448e+00 9.9999707223e-01 2.2054734760e-06 1.0000007557e+00 2.4754610496e-06
1.0471285481e-05 -5.1917097166e-01 9.9996830693e-01 9.9999780279e-01 1.1371578676e-06 2.7927567072e+00 9.9999703834e-01 2.2309666799e-06 1.0000007645e+00 2.5040736998e-06
1.0592537252e-05 -5.1917068753e-01 9.9996793995e-01 9.9999777735e-01 1.1503656420e-06 2.7927556575e+00 9.9999700405e-01 2.2568847664e-06 1.0000007733e+00 2.5331632964e-06
1.0715193052e-05 -5.1917040011e-01 9.9996756872e-01 9.9999775161e-01 1.1635714615e-06 2.7927545958e+00 9.9999696937e-01 2.2827999738e-06 1.0000007822e+00 2.5622494437e-06
1.0839269140e-05 -5.1917010935e-01 9.9996719319e-01 9.9999772557e-01 1.1769939005e-06 2.7927535217e+00 9.9999693428e-01 2.3091399806e-06 1.0000007913e+00 2.5918124389e-06
1.0964781961e-05 -5.1916981524e-01 9.9996681331e-01 9.9999769923e-01 1.1906329240e-06 2.7927524352e+00 9.9999689879e-01 2.3359047309e-06 1.0000008004e+00 2.6218522160e-06
1.1091748153e-05 -5.1916951771e-01 9.9996642903e-01 9.9999767259e-01 1.2043792113e-06 2.7927513361e+00 9.9999686289e-01 2.3628803366e-06 1.0000008097e+00 2.6521285682e-06
1.1220184543e-05 -5.1916921675e-01 9.9996604030e-01 9.9999764563e-01 1.2182327387e-06 2.7927502243e+00 9.9999682657e-01 2.3900667627e-06 1.0000008191e+00 2.6826414536e-06
1.1350108157e-05 -5.1916891229e-01 9.9996564707e-01 9.9999761837e-01 1.2323027596e-06 2.7927490996e+00 9.9999678984e-01 2.4176777914e-06 1.0000008285e+00 2.7136309547e-06
1.1481536215e-05 -5.1916860432e-01 9.9996524929e-01 9.9999759078e-01 1.2465892383e-06 2.7927479619e+00 9.9999675267e-01 2.4457133662e-06 1.0000008381e+00 2.7450970048e-06
1.1614486138e-05 -5.1916829277e-01 9.9996484690e-01 9.9999756288e-01 1.2608735999e-06 2.7927468111e+00 9.9999671508e-01 2.4737458234e-06 1.0000008478e+00 2.7765593202e-06
1.1748975549e-05 -5.1916797762e-01 9.9996443986e-01 9.9999753466e-01 1.2754836285e-06 2.7927456469e+00 9.9999667705e-01 2.5024165375e-06 1.0000008576e+00 2.8087381836e-06
1.1885022274e-05 -5.1916765882e-01 9.9996402810e-01 9.9999750611e-01 1.2902007529e-06 2.7927444692e+00 9.9999663859e-01 2.5312978515e-06 1.0000008675e+00 2.8411533188e-06
1.2022644346e-05 -5.1916733633e-01 9.9996361157e-01 9.9999747723e-01 1.3051342062e-06 2.7927432779e+00 9.9999659967e-01 2.5606035115e-06 1.0000008776e+00 2.8740447667e-06
1.2161860006e-05 -5.1916701011e-01 9.9996319022e-01 9.9999744801e-01 1.3201746981e-06 2.7927420728e+00 9.9999656031e-01 2.5901196851e-06 1.0000008877e+00 2.9071723838e-06
1.2302687708e-05 -5.1916668011e-01 9.9996276399e-01 9.9999741845e-01 1.3354314535e-06 2.7927408537e+00 9.9999652049e-01 2.6200601037e-06 1.0000008980e+00 2.9407761943e-06
1.2445146118e-05 -5.1916634628e-01 9.9996233282e-01 9.9999738856e-01 1.3507951898e-06 2.7927396205e+00 9.9999648021e-01 2.6502109488e-06 1.0000009083e+00 2.9746160703e-06
1.2589254118e-05 -5.1916600860e-01 9.9996189666e-01 9.9999735831e-01 1.3663751237e-06 2.7927383731e+00 9.9999643946e-01 2.6807859371e-06 1.0000009189e+00 3.0089320194e-06
1.2735030810e-05 -5.1916566700e-01 9.9996145545e-01 9.9999732772e-01 1.3821712182e-06 2.7927371112e+00 9.9999639825e-01 2.7117850104e-06 1.0000009295e+00 3.0437239731e-06
1.2882495517e-05 -5.1916532145e-01 9.9996100914e-01 9.9999729677e-01 1.3980742018e-06 2.7927358347e+00 9.9999635655e-01 2.7429943710e-06 1.0000009402e+00 3.0787518269e-06
1.3031667785e-05 -5.1916497190e-01 9.9996055765e-01 9.9999726546e-01 1.4143025092e-06 2.7927345434e+00 9.9999631438e-01 2.7748414461e-06 1.0000009511e+00 3.1144955910e-06
1.3182567386e-05 -5.1916461830e-01 9.9996010094e-01 9.9999723380e-01 1.4306376386e-06 2.7927332372e+00 9.9999627171e-01 2.8068987053e-06 1.0000009621e+00 3.1504751332e-06
1.3335214322e-05 -5.1916426060e-01 9.9995963894e-01 9.9999720176e-01 1.4470795640e-06 2.7927319158e+00 9.9999622855e-01 2.8391661112e-06 1.0000009732e+00 3.1866904085e-06
1.3489628826e-05 -5.1916389877e-01 9.9995917159e-01 9.9999716935e-01 1.4638466961e-06 2.7927305791e+00 9.9999618489e-01 2.8720710474e-06 1.0000009845e+00 3.2236213772e-06
1.3645831366e-05 -5.1916353274e-01 9.9995869883e-01 9.9999713657e-01 1.4807205560e-06 2.7927292270e+00 9.9999614073e-01 2.9051860261e-06 1.0000009958e+00 3.2607879554e-06
1.3803842646e-05 -5.1916316248e-01 9.9995822059e-01 9.9999710341e-01 1.4978103278e-06 2.7927278592e+00 9.9999609605e-01 2.9387247054e-06 1.0000010074e+00 3.2984300839e-06
1.3963683611e-05 -5.1916278793e-01 9.9995773682e-01 9.9999706986e-01 1.5151159731e-06 2.7927264756e+00 9.9999605086e-01 2.9726870257e-06 1.0000010190e+00 3.3365476921e-06
1.4125375446e-05 -5.1916240905e-01 9.9995724744e-01 9.9999703593e-01 1.5325282506e-06 2.7927250759e+00 9.9999600515e-01 3.0068592448e-06 1.0000010308e+00 3.3749007390e-06
1.4288939585e-05 -5.1916202577e-01 9.9995675240e-01 9.9999700160e-01 1.5502655309e-06 2.7927236601e+00 9.9999595890e-01 3.0416686743e-06 1.0000010427e+00 3.4139691026e-06
1.4454397707e-05 -5.1916163806e-01 9.9995625163e-01 9.9999696687e-01 1.5681093735e-06 2.7927222278e+00 9.9999591213e-01 3.0766878964e-06 1.0000010547e+00 3.4532727786e-06
1.4621771745e-05 -5.1916124586e-01 9.9995574505e-01 9.9999693174e-01 1.5862781330e-06 2.7927207790e+00 9.9999586481e-01 3.1123441937e-06 1.0000010669e+00 3.4932916125e-06
1.4791083882e-05 -5.1916084913e-01 9.9995523262e-01 9.9999689621e-01 1.6045533843e-06 2.7927193134e+00 9.9999581694e-01 3.1482101767e-06 1.0000010793e+00 3.5335456319e-06
1.4962356561e-05 -5.1916044779e-01 9.9995471424e-01 9.9999686026e-01 1.6230442828e-06 2.7927178308e+00 9.9999576852e-01 3.1844994523e-06 1.0000010918e+00 3.5742747190e-06
1.5135612484e-05 -5.1916004181e-01 9.9995418987e-01 9.9999682390e-01 1.6418599679e-06 2.7927163311e+00 9.9999571953e-01 3.2214255992e-06 1.0000011044e+00 3.6157187235e-06
1.5310874617e-05 -5.1915963113e-01 9.9995365942e-01 9.9999678712e-01 1.6607820377e-06 2.7927148140e+00 9.9999566999e-01 3.2585612695e-06 1.0000011171e+00 3.6573977209e-06
1.5488166189e-05 -5.1915921570e-01 9.9995312284e-01 9.9999674991e-01 1.6799196350e-06 2.7927132793e+00 9.9999561986e-01 3.2961200485e-06 1.0000011300e+00 3.6995515684e-06
1.5667510701e-05 -5.1915879545e-01 9.9995258004e-01 9.9999671226e-01 1.6993818871e-06 2.7927117269e+00 9.9999556916e-01 3.3343154926e-06 1.0000011431e+00 3.7424200904e-06
1.5848931925e-05 -5.1915837034e-01 9.9995203095e-01 9.9999667419e-01 1.7189504149e-06 2.7927101565e+00 9.9999551787e-01 3.3727202962e-06 1.0000011563e+00 3.7855234104e-06
1.6032453907e-05 -5.1915794031e-01 9.9995147551e-01 9.9999663567e-01 1.7387343491e-06 2.7927085679e+00 9.9999546599e-01 3.4115480224e-06 1.0000011697e+00 3.8291013603e-06
1.6218100974e-05 -5.1915750530e-01 9.9995091363e-01 9.9999659670e-01 1.7588428045e-06 2.7927069609e+00 9.9999541351e-01 3.4510122057e-06 1.0000011832e+00 3.8733937395e-06
1.6405897732e-05 -5.1915706526e-01 9.9995034525e-01 9.9999655729e-01 1.7791665765e-06 2.7927053353e+00 9.9999536042e-01 3.4908991723e-06 1.0000011969e+00 3.9181605841e-06
1.6595869074e-05 -5.1915662011e-01 9.9994977029e-01 9.9999651742e-01 1.7997056241e-06 2.7927036909e+00 9.9999530671e-01 3.5312088593e-06 1.0000012107e+00 3.9634018197e-06
1.6788040181e-05 -5.1915616982e-01 9.9994918867e-01 9.9999647708e-01 1.8204599058e-06 2.7927020275e+00 9.9999525239e-01 3.5719412035e-06 1.0000012247e+00 4.0091173714e-06
1.6982436525e-05 -5.1915571431e-01 9.9994860032e-01 9.9999643628e-01 1.8414293800e-06 2.7927003448e+00 9.9999519743e-01 3.6130961415e-06 1.0000012389e+00 4.0553071641e-06
1.7179083872e-05 -5.1915525353e-01 9.9994800515e-01 9.9999639501e-01 1.8627231408e-06 2.7926986426e+00 9.9999514184e-01 3.6548871712e-06 1.0000012532e+00 4.1022109552e-06
1.7378008287e-05 -5.1915478741e-01 9.9994740309e-01 9.9999635325e-01 1.8842320024e-06 2.7926969207e+00 9.9999508561e-01 3.6971006531e-06 1.0000012676e+00 4.1495888199e-06
1.7579236140e-05 -5.1915431590e-01 9.9994679406e-01 9.9999631102e-01 1.9059559225e-06 2.7926951789e+00 9.9999502873e-01 3.7397365230e-06 1.0000012823e+00 4.1974406821e-06
1.7782794100e-05 -5.1915383893e-01 9.9994617798e-01 9.9999626829e-01 1.9280039830e-06 2.7926934169e+00 9.9999497118e-01 3.7830082567e-06 1.0000012971e+00 4.2460062740e-06
1.7988709151e-05 -5.1915335643e-01 9.9994555477e-01 9.9999622507e-01 1.9502670089e-06 2.7926916345e+00 9.9999491298e-01 3.8267022352e-06 1.0000013121e+00 4.2950456942e-06
1.8197008586e-05 -5.1915286835e-01 9.9994492434e-01 9.9999618135e-01 1.9727449576e-06 2.7926898315e+00 9.9999485410e-01 3.8708183939e-06 1.0000013273e+00 4.3445588659e-06
1.8407720015e-05 -5.1915237462e-01 9.9994428661e-01 9.9999613712e-01 1.9955468981e-06 2.7926880075e+00 9.9999479453e-01 3.9155701862e-06 1.0000013426e+00 4.3947854956e-06
1.8620871367e-05 -5.1915187517e-01 9.9994364149e-01 9.9999609238e-01 2.0185636671e-06 2.7926861625e+00 9.9999473428e-01 3.9607440139e-06 1.0000013581e+00 4.4454857055e-06
1.8836490895e-05 -5.1915136994e-01 9.9994298891e-01 9.9999604713e-01 2.0417952207e-06 2.7926842961e+00 9.9999467333e-01 4.0063398114e-06 1.0000013738e+00 4.4966594176e-06
1.9054607180e-05 -5.1915085886e-01 9.9994232877e-01 9.9999600134e-01 2.0654597167e-06 2.7926824081e+00 9.9999461168e-01 4.0527845075e-06 1.0000013897e+00 4.5487860733e-06
1.9275249132e-05 -5.1915034187e-01 9.9994166098e-01 9.9999595503e-01 2.0892297971e-06 2.7926804983e+00 9.9999454931e-01 4.0994375227e-06 1.0000014057e+00 4.6011462901e-06
1.9498445998e-05 -5.1914981889e-01 9.9994098547e-01 9.9999590818e-01 2.1133236152e-06 2.7926785663e+00 9.9999448622e-01 4.1467257781e-06 1.0000014220e+00 4.6542195006e-06
1.9724227361e-05 -5.1914928985e-01 9.9994030213e-01 9.9999586079e-01 2.1377411146e-06 2.7926766120e+00 9.9999442240e-01 4.1946491858e-06 1.0000014384e+00 4.7080056011e-06
1.9952623150e-05 -5.1914875469e-01 9.9993961088e-01 9.9999581285e-01 2.1624822388e-06 2.7926746350e+00 9.9999435785e-01 4.2432076574e-06 1.0000014550e+00 4.7625044877e-06
2.0183663637e-05 -5.1914821333e-01 9.9993891163e-01 9.9999576435e-01 2.1874378499e-06 2.7926726352e+00 9.9999429254e-01 4.2921876426e-06 1.0000014718e+00 4.8174763367e-06
2.0417379447e-05 -5.1914766571e-01 9.9993820428e-01 9.9999571529e-01 2.2126079028e-06 2.7926706122e+00 9.9999422648e-01 4.3415890738e-06 1.0000014888e+00 4.8729210677e-06
2.0653801558e-05 -5.1914711175e-01 9.9993748874e-01 9.9999566567e-01 2.2382104985e-06 2.7926685658e+00 9.9999415966e-01 4.3918387784e-06 1.0000015060e+00 4.9293180062e-06
