!      E0    Theta      Q^2          Sig     dSig_tot TPE(Blun) TPE(Fesh) idat      Norm TPE(extra)
 3766.00    30.25   2.4970   5.6421E-01   4.4319E-03   0.9929   1.0047    3     0.019  -0.0023
 4242.00    25.99   2.4970   8.3078E-01   8.2881E-03   0.9940   1.0042    3     0.019  -0.0018
 3251.00    43.98   3.0070   9.7148E-02   1.3882E-03   0.9892   1.0062    3     0.019  -0.0053
 4008.00    32.42   3.0070   2.2013E-01   2.3864E-03   0.9927   1.0050    3     0.019  -0.0033
 1511.00    90.07   1.7500   1.5221E-01   2.3479E-03   0.9787   1.0095    2     0.027  -0.0053
 1968.00    89.95   2.5000   3.5769E-02   7.6153E-04   0.9749   1.0095    2     0.027  -0.0090
 2407.00    90.00   3.2500   1.1080E-02   2.9952E-04   0.9726   1.0095    2     0.027  -0.0119
 2837.00    90.00   4.0000   4.1503E-03   1.3135E-04   0.9712   1.0095    2     0.027  -0.0142
 3400.00    89.98   5.0000   1.3616E-03   5.0121E-05   0.9699   1.0095    2     0.027  -0.0169
 3956.00    89.98   6.0000   5.2630E-04   2.2066E-05   0.9690   1.0095    2     0.027  -0.0192
 4507.00    89.99   7.0000   2.2955E-04   1.1304E-05   0.9683   1.0095    2     0.027  -0.0211
 5507.00    90.02   8.8300   6.1676E-05   3.8906E-06   0.9670   1.0095    2     0.027  -0.0242
 1511.00    90.07   1.7500   1.4477E-01   2.2242E-03   0.9787   1.0095    1     0.018  -0.0053
 2407.00    41.11   1.7500   1.0312E+00   1.0561E-02   0.9903   1.0060    1     0.018  -0.0021
 5507.00    15.14   1.7500   1.1554E+01   1.2082E-01   0.9964   1.0027    1     0.018  -0.0004
 1968.00    89.95   2.5000   3.4195E-02   7.6571E-04   0.9749   1.0095    1     0.018  -0.0090
 2407.00    58.88   2.5000   9.9167E-02   1.7185E-03   0.9845   1.0076    1     0.018  -0.0061
 2837.00    44.99   2.5000   1.9985E-01   2.9948E-03   0.9887   1.0063    1     0.018  -0.0043
 3400.00    34.69   2.5000   3.9625E-01   4.4372E-03   0.9917   1.0053    1     0.018  -0.0029
 3950.00    28.41   2.5000   6.6298E-01   7.4327E-03   0.9934   1.0045    1     0.018  -0.0021
 5507.00    18.98   2.5000   1.7808E+00   1.9595E-02   0.9957   1.0032    1     0.018  -0.0010
 2837.00    61.20   3.2500   2.8724E-02   6.5036E-04   0.9834   1.0077    1     0.018  -0.0086
 3400.00    44.48   3.2500   6.8237E-02   1.1489E-03   0.9893   1.0063    1     0.018  -0.0059
 3956.00    35.38   3.2500   1.2613E-01   1.8512E-03   0.9922   1.0053    1     0.018  -0.0042
 5507.00    22.80   3.2500   3.9059E-01   4.1974E-03   0.9955   1.0038    1     0.018  -0.0020
 3400.00    57.57   4.0000   1.3098E-02   3.3811E-04   0.9852   1.0075    1     0.018  -0.0099
 3956.00    43.71   4.0000   2.7898E-02   5.8070e-04   0.9906   1.0062    1     0.018  -0.0072
 4507.00    35.59   4.0000   4.9555e-02   9.1953e-04   0.9932   1.0054    1     0.018  -0.0054
 5507.00    26.82   4.0000   1.0265e-01   1.4574e-03   0.9957   1.0043    1     0.018  -0.0034
 9800.00    13.25   4.0000   6.1859e-01   7.5586e-03   0.9984   1.0024    1     0.018  -0.0010
 3956.00    59.29   5.0000   4.2574e-03   1.4208e-04   0.9857   1.0076    1     0.018  -0.0125
 4507.00    45.66   5.0000   8.5417e-03   2.1630e-04   0.9916   1.0064    1     0.018  -0.0094
 5507.00    32.83   5.0000   2.1408e-02   3.8898e-04   0.9960   1.0051    1     0.018  -0.0060
 9800.00    15.37   5.0000   1.5786e-01   2.2655e-03   0.9994   1.0027    1     0.018  -0.0017
 9800.00    17.52   6.0000   4.7613e-02   7.7501e-04   1.0007   1.0030    1     0.018  -0.0026
 9800.00    19.75   7.0000   1.7135e-02   4.3745e-04   1.0022   1.0034    1     0.018  -0.0038
